rank,name,url,content_richness_score,article_length,section_count,infobox_field_count,image_count,reference_count,limited_content
8102,1983 Florida Gators football team,https://en.wikipedia.org/wiki/1983_Florida_Gators_football_team,73.17,14892,4,7,0,14,false
8103,Daniel Read Anthony,https://en.wikipedia.org/wiki/Daniel_Read_Anthony,73.18,10425,6,8,0,10,false
8104,Cerro Chato,https://en.wikipedia.org/wiki/Cerro_Chato,73.19,8717,6,10,0,12,false
8105,Bermel Peninsula,https://en.wikipedia.org/wiki/Bermel_Peninsula,73.19,9615,5,3,2,10,false
8106,Natalie Anderson (television personality),https://en.wikipedia.org/wiki/Natalie_Anderson_(television_personality),73.2,13729,5,2,0,18,false
8107,Bay Bridge (horse),https://en.wikipedia.org/wiki/Bay_Bridge_(horse),73.2,10029,4,14,0,15,false
8108,Fame: The Musical (Irish TV series),https://en.wikipedia.org/wiki/Fame:_The_Musical_(Irish_TV_series),73.2,25896,5,11,0,3,false
8109,List of Jamia Millia Islamia people,https://en.wikipedia.org/wiki/List_of_Jamia_Millia_Islamia_people,73.21,35137,3,0,0,61,false
8110,2007 World Table Tennis Championships – Mixed doubles,https://en.wikipedia.org/wiki/2007_World_Table_Tennis_Championships_%E2%80%93_Mixed_doubles,73.21,73714,4,8,0,4,false
8111,Modenas KR3,https://en.wikipedia.org/wiki/Modenas_KR3,73.22,15732,4,7,0,13,false
8112,Eferebo Sylvanus,https://en.wikipedia.org/wiki/Eferebo_Sylvanus,73.24,10024,6,4,0,23,false
8113,Walking on the Milky Way (song),https://en.wikipedia.org/wiki/Walking_on_the_Milky_Way_(song),73.26,9016,7,6,0,16,false
8114,2026 WAFU A Zonal U-20 Women's Tournament,https://en.wikipedia.org/wiki/2026_WAFU_A_Zonal_U-20_Women%27s_Tournament,73.27,14296,9,3,0,7,false
8115,Ride the Wild / It's a Hectic World,https://en.wikipedia.org/wiki/Ride_the_Wild_/_It%27s_a_Hectic_World,73.27,9908,5,10,0,13,false
8116,Denis O'Hare filmography,https://en.wikipedia.org/wiki/Denis_O%27Hare_filmography,73.29,14208,4,0,2,12,false
8117,Petrobangla,https://en.wikipedia.org/wiki/Petrobangla,73.3,6550,5,13,1,11,false
8118,KMCT-TV,https://en.wikipedia.org/wiki/KMCT-TV,73.3,10220,5,10,0,12,false
8119,Nandor Fodor,https://en.wikipedia.org/wiki/Nandor_Fodor,73.3,13017,5,4,0,17,false
8120,Barking fire,https://en.wikipedia.org/wiki/Barking_fire,73.3,14740,5,0,0,27,false
8121,1961 Northwestern Wildcats football team,https://en.wikipedia.org/wiki/1961_Northwestern_Wildcats_football_team,73.31,12622,5,5,0,16,false
8122,1993–94 Bayernliga,https://en.wikipedia.org/wiki/1993%E2%80%9394_Bayernliga,73.34,13704,6,7,0,7,false
8123,Always Only Jesus,https://en.wikipedia.org/wiki/Always_Only_Jesus,73.34,14955,4,5,0,22,false
8124,164th Regiment (United States),https://en.wikipedia.org/wiki/164th_Regiment_(United_States),73.34,15181,4,8,1,5,false
8125,Tacos Chukis,https://en.wikipedia.org/wiki/Tacos_Chukis,73.35,11441,4,3,1,15,false
8126,Shumyachsky District,https://en.wikipedia.org/wiki/Shumyachsky_District,73.36,8241,5,20,0,12,false
8127,Emmaus United Methodist Church,https://en.wikipedia.org/wiki/Emmaus_United_Methodist_Church,73.36,14500,4,12,0,8,false
8128,Afragola,https://en.wikipedia.org/wiki/Afragola,73.37,6781,6,21,1,6,false
8129,List of 2024 box office number-one films in Spain,https://en.wikipedia.org/wiki/List_of_2024_box_office_number-one_films_in_Spain,73.37,37922,3,0,0,60,false
8130,Epomis,https://en.wikipedia.org/wiki/Epomis,73.38,9427,5,11,0,13,false
8131,Couch's kingbird,https://en.wikipedia.org/wiki/Couch%27s_kingbird,73.38,7310,6,11,1,7,false
8132,Frenchay Hospital,https://en.wikipedia.org/wiki/Frenchay_Hospital,73.39,12474,2,10,3,20,false
8133,Before I Forget (song),https://en.wikipedia.org/wiki/Before_I_Forget_(song),73.4,9255,6,7,0,17,false
8134,Trachytherus,https://en.wikipedia.org/wiki/Trachytherus,73.41,8662,4,12,1,9,false
8135,Mueang Samut Prakan district,https://en.wikipedia.org/wiki/Mueang_Samut_Prakan_district,73.41,8775,7,14,0,7,false
8136,Waterloo Road series 12,https://en.wikipedia.org/wiki/Waterloo_Road_series_12,73.41,29995,4,3,0,10,false
8137,Usage-based insurance,https://en.wikipedia.org/wiki/Usage-based_insurance,73.42,14624,6,0,0,16,false
8138,Packers Heritage Trail,https://en.wikipedia.org/wiki/Packers_Heritage_Trail,73.43,23920,3,6,0,21,false
8139,Comedian Waris,https://en.wikipedia.org/wiki/Comedian_Waris,73.47,8575,9,5,0,20,false
8140,2010 Arizona Proposition 203,https://en.wikipedia.org/wiki/2010_Arizona_Proposition_203,73.47,10973,5,8,0,14,false
8141,Venera 1,https://en.wikipedia.org/wiki/Venera_1,73.47,9199,4,22,1,6,false
8142,"Doma, Nigeria","https://en.wikipedia.org/wiki/Doma,_Nigeria",73.48,10372,3,11,1,14,false
8143,International Foundation for Electoral Systems activities in Asia,https://en.wikipedia.org/wiki/International_Foundation_for_Electoral_Systems_activities_in_Asia,73.48,11328,8,0,0,21,false
8144,Nik Shahrul,https://en.wikipedia.org/wiki/Nik_Shahrul,73.49,9775,5,15,0,9,false
8145,Miriama Smith,https://en.wikipedia.org/wiki/Miriama_Smith,73.51,13943,4,6,0,23,false
8146,Maria Sittel,https://en.wikipedia.org/wiki/Maria_Sittel,73.51,10865,6,1,0,26,false
8147,General surgery,https://en.wikipedia.org/wiki/General_surgery,73.54,14821,4,3,1,9,false
8148,Vojvođanska Banka,https://en.wikipedia.org/wiki/Vojvo%C4%91anska_Banka,73.54,8316,5,10,7,6,false
8149,Birdsong (picture book),https://en.wikipedia.org/wiki/Birdsong_(picture_book),73.54,12401,4,11,0,13,false
8150,Thripinae,https://en.wikipedia.org/wiki/Thripinae,73.54,13299,3,10,2,8,false
8151,MUD1,https://en.wikipedia.org/wiki/MUD1,73.56,13817,3,4,1,23,false
8152,Ferrosur,https://en.wikipedia.org/wiki/Ferrosur,73.56,10490,3,8,3,17,false
8153,Greenpoint and Roosevelt Avenues,https://en.wikipedia.org/wiki/Greenpoint_and_Roosevelt_Avenues,73.56,14193,4,10,0,11,false
8154,Burning Down,https://en.wikipedia.org/wiki/Burning_Down,73.56,10997,4,8,0,39,false
8155,2018 FIM CEV Moto3 Junior World Championship,https://en.wikipedia.org/wiki/2018_FIM_CEV_Moto3_Junior_World_Championship,73.56,42804,4,0,0,13,false
8156,Back Alley Oproar,https://en.wikipedia.org/wiki/Back_Alley_Oproar,73.57,6809,6,12,1,8,false
8157,Wang Zixuan,https://en.wikipedia.org/wiki/Wang_Zixuan,73.57,10070,6,4,0,26,false
8158,Benperidol,https://en.wikipedia.org/wiki/Benperidol,73.58,12528,3,7,1,17,false
8159,John Richard Eiser,https://en.wikipedia.org/wiki/John_Richard_Eiser,73.58,12159,5,6,0,16,false
8160,St John Hutchinson,https://en.wikipedia.org/wiki/St_John_Hutchinson,73.59,9705,6,0,1,14,false
8161,Galician wine,https://en.wikipedia.org/wiki/Galician_wine,73.59,14106,5,0,4,7,false
8162,"Altoona, Washington","https://en.wikipedia.org/wiki/Altoona,_Washington",73.6,10176,6,17,0,6,false
8163,1980 Utah Utes football team,https://en.wikipedia.org/wiki/1980_Utah_Utes_football_team,73.61,12226,5,6,0,16,false
8164,Vilma G. Holland,https://en.wikipedia.org/wiki/Vilma_G._Holland,73.61,9680,6,3,1,9,false
8165,Nizhnekolymsky District,https://en.wikipedia.org/wiki/Nizhnekolymsky_District,73.61,7426,6,20,0,12,false
8166,Niceto Alcalá-Zamora,https://en.wikipedia.org/wiki/Niceto_Alcal%C3%A1-Zamora,73.61,13052,6,30,4,1,false
8167,Utah State Route 279,https://en.wikipedia.org/wiki/Utah_State_Route_279,73.62,8504,4,9,4,11,false
8168,Jean-Claude Bonnal,https://en.wikipedia.org/wiki/Jean-Claude_Bonnal,73.64,31069,2,9,0,28,false
8169,Type Ib and Ic supernovae,https://en.wikipedia.org/wiki/Type_Ib_and_Ic_supernovae,73.64,12697,4,0,3,16,false
8170,List of Zimbabwean records in swimming,https://en.wikipedia.org/wiki/List_of_Zimbabwean_records_in_swimming,73.64,43770,3,0,0,54,false
8171,Lingual braces,https://en.wikipedia.org/wiki/Lingual_braces,73.65,17253,5,0,0,20,false
8172,Charles Sterling Hutcheson,https://en.wikipedia.org/wiki/Charles_Sterling_Hutcheson,73.65,10752,5,11,0,10,false
8173,2001 World Games,https://en.wikipedia.org/wiki/2001_World_Games,73.65,18282,3,9,0,20,false
8174,House of Miracles (Live),https://en.wikipedia.org/wiki/House_of_Miracles_(Live),73.67,9289,8,7,0,12,false
8175,Mount Harriet National Park,https://en.wikipedia.org/wiki/Mount_Harriet_National_Park,73.67,10252,4,6,3,11,false
8176,Flahaut partition plan for Belgium,https://en.wikipedia.org/wiki/Flahaut_partition_plan_for_Belgium,73.67,14662,4,0,1,15,false
8177,HAT-P-18,https://en.wikipedia.org/wiki/HAT-P-18,73.68,11764,2,26,1,15,false
8178,Pauline Williams,https://en.wikipedia.org/wiki/Pauline_Williams,73.68,10191,4,21,0,13,false
8179,Alan Peart,https://en.wikipedia.org/wiki/Alan_Peart,73.68,13433,4,8,0,18,false
8180,The National Law Review,https://en.wikipedia.org/wiki/The_National_Law_Review,73.69,13803,2,11,1,19,false
8181,IFRS 9,https://en.wikipedia.org/wiki/IFRS_9,73.69,17847,5,0,0,19,false
8182,"Union Township, Ste. Genevieve County, Missouri","https://en.wikipedia.org/wiki/Union_Township,_Ste._Genevieve_County,_Missouri",73.7,7688,8,10,0,14,false
8183,North Star Horizon,https://en.wikipedia.org/wiki/North_Star_Horizon,73.72,9767,3,16,2,10,false
8184,Family Feud (Philippine game show),https://en.wikipedia.org/wiki/Family_Feud_(Philippine_game_show),73.72,9207,4,9,1,12,false
8185,The Beast Within (2024 film),https://en.wikipedia.org/wiki/The_Beast_Within_(2024_film),73.73,8403,7,9,0,14,false
8186,Hassan Nemazee,https://en.wikipedia.org/wiki/Hassan_Nemazee,73.73,12301,5,5,0,20,false
8187,2012 Renault UK Clio Cup,https://en.wikipedia.org/wiki/2012_Renault_UK_Clio_Cup,73.74,28654,5,0,0,10,false
8188,Heart Up,https://en.wikipedia.org/wiki/Heart_Up,73.74,9293,6,7,0,19,false
8189,Arriva Midlands East,https://en.wikipedia.org/wiki/Arriva_Midlands_East,73.77,9047,3,11,4,16,false
8190,Qazi Azizul Haque,https://en.wikipedia.org/wiki/Qazi_Azizul_Haque,73.78,15440,6,4,0,9,false
8191,Ureongi gaksi,https://en.wikipedia.org/wiki/Ureongi_gaksi,73.78,13630,7,0,0,16,false
8192,CWA Gold Dagger for Non-Fiction,https://en.wikipedia.org/wiki/CWA_Gold_Dagger_for_Non-Fiction,73.79,47457,2,6,0,51,false
8193,Taynton Limestone Formation,https://en.wikipedia.org/wiki/Taynton_Limestone_Formation,73.79,13118,4,11,0,12,false
8194,Dreischor,https://en.wikipedia.org/wiki/Dreischor,73.8,7855,4,15,6,8,false
8195,2023 Lithuania–Latvia pipeline explosion,https://en.wikipedia.org/wiki/2023_Lithuania%E2%80%93Latvia_pipeline_explosion,73.81,10470,6,9,0,10,false
8196,HMS Archer (1885),https://en.wikipedia.org/wiki/HMS_Archer_(1885),73.81,8199,4,14,1,10,false
8197,Cable harness,https://en.wikipedia.org/wiki/Cable_harness,73.81,11495,5,0,3,11,false
8198,Confraternity of penitents,https://en.wikipedia.org/wiki/Confraternity_of_penitents,73.82,15189,4,0,2,12,false
8199,Light Fantastic (TV series),https://en.wikipedia.org/wiki/Light_Fantastic_(TV_series),73.82,9297,6,14,0,8,false
8200,Arthur Raymond Halbritter,https://en.wikipedia.org/wiki/Arthur_Raymond_Halbritter,73.84,10303,7,0,1,10,false
8201,Khidirnazar Allakulov,https://en.wikipedia.org/wiki/Khidirnazar_Allakulov,73.85,14077,5,5,0,14,false
8202,2022–23 Texas Southern Tigers basketball team,https://en.wikipedia.org/wiki/2022%E2%80%9323_Texas_Southern_Tigers_basketball_team,73.85,28263,4,3,0,12,false
8203,Hetman,https://en.wikipedia.org/wiki/Hetman,73.86,10425,6,0,6,9,false
8204,Brand New Bundestag,https://en.wikipedia.org/wiki/Brand_New_Bundestag,73.87,15804,4,6,0,19,false
8205,Robert H. Stanley,https://en.wikipedia.org/wiki/Robert_H._Stanley,73.9,10039,4,10,1,9,false
8206,History Museum of Armenia,https://en.wikipedia.org/wiki/History_Museum_of_Armenia,73.9,12579,5,7,16,4,false
8207,Riley Gaines Act,https://en.wikipedia.org/wiki/Riley_Gaines_Act,73.91,11455,3,8,1,20,false
8208,Cecilia Glaisher,https://en.wikipedia.org/wiki/Cecilia_Glaisher,73.92,12174,5,5,0,22,false
8209,SS Skagway Victory,https://en.wikipedia.org/wiki/SS_Skagway_Victory,73.92,7909,4,31,1,9,false
8210,Chapel Milton Viaduct,https://en.wikipedia.org/wiki/Chapel_Milton_Viaduct,73.93,10298,3,20,3,8,false
8211,New York City Inferno,https://en.wikipedia.org/wiki/New_York_City_Inferno,73.95,10547,5,12,0,10,false
8212,Ronnie Allen (pool player),https://en.wikipedia.org/wiki/Ronnie_Allen_(pool_player),73.95,12830,5,5,0,19,false
8213,Microcytic anemia,https://en.wikipedia.org/wiki/Microcytic_anemia,73.96,16433,5,2,0,15,false
8214,Conservation and restoration of iron and steel objects,https://en.wikipedia.org/wiki/Conservation_and_restoration_of_iron_and_steel_objects,73.96,13927,4,0,1,19,false
8215,Balakrishnudu,https://en.wikipedia.org/wiki/Balakrishnudu,73.98,8863,6,19,0,8,false
8216,Gustavo Marques,https://en.wikipedia.org/wiki/Gustavo_Marques,73.98,10563,4,17,0,14,false
8217,Cordula of Cologne,https://en.wikipedia.org/wiki/Cordula_of_Cologne,73.99,9206,5,3,1,17,false
8218,Loliwe,https://en.wikipedia.org/wiki/Loliwe,73.99,10447,7,6,0,13,false
8219,E. Haldeman-Julius,https://en.wikipedia.org/wiki/E._Haldeman-Julius,74.02,17651,4,5,0,19,false
8220,"Lake California, California","https://en.wikipedia.org/wiki/Lake_California,_California",74.02,12852,3,15,0,25,false
8221,Perfluorinated compound,https://en.wikipedia.org/wiki/Perfluorinated_compound,74.02,13262,5,0,1,11,false
8222,International Federation of Socialist Young People's Organizations,https://en.wikipedia.org/wiki/International_Federation_of_Socialist_Young_People%27s_Organizations,74.05,14109,6,0,0,22,false
8223,2007 Philippines Open Grand Prix Gold,https://en.wikipedia.org/wiki/2007_Philippines_Open_Grand_Prix_Gold,74.05,70978,7,12,0,1,false
8224,John Traphagan,https://en.wikipedia.org/wiki/John_Traphagan,74.06,11372,5,0,1,16,false
8225,They Drive by Night (1938 film),https://en.wikipedia.org/wiki/They_Drive_by_Night_(1938_film),74.08,8397,6,14,0,11,false
8226,Christian Coalition of America,https://en.wikipedia.org/wiki/Christian_Coalition_of_America,74.08,20650,2,13,0,33,false
8227,Masaru Yokoyama,https://en.wikipedia.org/wiki/Masaru_Yokoyama,74.1,30688,3,2,0,47,false
8228,Irish Heritage Trust,https://en.wikipedia.org/wiki/Irish_Heritage_Trust,74.12,8058,5,9,1,11,false
8229,2014 in Japanese music,https://en.wikipedia.org/wiki/2014_in_Japanese_music,74.12,19367,5,0,0,19,false
8230,2892 Filipenko,https://en.wikipedia.org/wiki/2892_Filipenko,74.14,11694,4,25,0,10,false
8231,Daimonoioannes family,https://en.wikipedia.org/wiki/Daimonoioannes_family,74.15,21285,4,0,0,51,false
8232,WRU Division Three South West,https://en.wikipedia.org/wiki/WRU_Division_Three_South_West,74.15,17594,8,8,0,4,false
8233,Geno Washington & the Ram Jam Band,https://en.wikipedia.org/wiki/Geno_Washington_%26_the_Ram_Jam_Band,74.15,13251,5,6,0,15,false
8234,678 (film),https://en.wikipedia.org/wiki/678_(film),74.16,12837,5,11,0,8,false
8235,Marriage in Canada,https://en.wikipedia.org/wiki/Marriage_in_Canada,74.17,21535,4,0,0,49,false
8236,Nannie Lambert Power O'Donoghue,https://en.wikipedia.org/wiki/Nannie_Lambert_Power_O%27Donoghue,74.18,14224,6,5,0,10,false
8237,Ugorji Okechuwu Ugorji,https://en.wikipedia.org/wiki/Ugorji_Okechuwu_Ugorji,74.19,11380,5,6,0,24,false
8238,Queermuseu,https://en.wikipedia.org/wiki/Queermuseu,74.2,13649,4,0,2,17,false
8239,List of reptiles of Spain,https://en.wikipedia.org/wiki/List_of_reptiles_of_Spain,74.2,50568,3,0,0,82,false
8240,Pidgin,https://en.wikipedia.org/wiki/Pidgin,74.21,16442,6,0,0,16,false
8241,Manuel Tadros,https://en.wikipedia.org/wiki/Manuel_Tadros,74.22,13307,6,3,0,15,false
8242,Taarof,https://en.wikipedia.org/wiki/Taarof,74.23,13414,6,0,1,8,false
8243,Jordan Harbinger,https://en.wikipedia.org/wiki/Jordan_Harbinger,74.25,14014,4,6,0,33,false
8244,Ondatra-class landing craft,https://en.wikipedia.org/wiki/Ondatra-class_landing_craft,74.26,12980,3,14,0,29,false
8245,Kingdom Greyhound Stadium,https://en.wikipedia.org/wiki/Kingdom_Greyhound_Stadium,74.26,16010,4,5,0,27,false
8246,List of 1997 box office number-one films in the United States,https://en.wikipedia.org/wiki/List_of_1997_box_office_number-one_films_in_the_United_States,74.26,21371,4,0,0,55,false
8247,Josefina Aguilar,https://en.wikipedia.org/wiki/Josefina_Aguilar,74.27,11986,6,4,0,18,false
8248,"Apocalypse, Girl","https://en.wikipedia.org/wiki/Apocalypse,_Girl",74.27,12148,5,5,0,26,false
8249,Parking restrictions in the United Kingdom,https://en.wikipedia.org/wiki/Parking_restrictions_in_the_United_Kingdom,74.29,9974,6,0,1,16,false
8250,Dan Fitzgerald (baseball),https://en.wikipedia.org/wiki/Dan_Fitzgerald_(baseball),74.29,11920,4,18,0,11,false
8251,Shooting at the 1992 Summer Olympics – Men's 25 metre rapid fire pistol,https://en.wikipedia.org/wiki/Shooting_at_the_1992_Summer_Olympics_%E2%80%93_Men%27s_25_metre_rapid_fire_pistol,74.29,14093,7,8,0,6,false
8252,Gamma Tauri,https://en.wikipedia.org/wiki/Gamma_Tauri,74.32,13122,3,28,0,19,false
8253,Remington Model 11-48,https://en.wikipedia.org/wiki/Remington_Model_11-48,74.32,9555,4,17,1,7,false
8254,Eraly Togjanov,https://en.wikipedia.org/wiki/Eraly_Togjanov,74.33,10548,4,15,0,17,false
8255,Cleveland Clinic Indian River Hospital,https://en.wikipedia.org/wiki/Cleveland_Clinic_Indian_River_Hospital,74.33,12526,4,9,0,23,false
8256,Ordinary (church officer),https://en.wikipedia.org/wiki/Ordinary_(church_officer),74.33,13539,4,0,1,24,false
8257,2006–07 Red Bull Barako season,https://en.wikipedia.org/wiki/2006%E2%80%9307_Red_Bull_Barako_season,74.34,17271,6,9,0,5,false
8258,New Romney and Littlestone-on-Sea railway station,https://en.wikipedia.org/wiki/New_Romney_and_Littlestone-on-Sea_railway_station,74.36,7932,5,10,2,9,false
8259,Aktina Productions,https://en.wikipedia.org/wiki/Aktina_Productions,74.38,11970,3,7,2,20,false
8260,Pinkas Synagogue,https://en.wikipedia.org/wiki/Pinkas_Synagogue,74.38,13805,3,9,2,10,false
8261,Harcourt Johnstone,https://en.wikipedia.org/wiki/Harcourt_Johnstone,74.39,9920,5,17,0,10,false
8262,HPS Investment Partners,https://en.wikipedia.org/wiki/HPS_Investment_Partners,74.4,14531,3,12,0,26,false
8263,Oliver Cutts,https://en.wikipedia.org/wiki/Oliver_Cutts,74.4,10393,6,15,0,7,false
8264,V. Z. Durai,https://en.wikipedia.org/wiki/V._Z._Durai,74.41,15033,5,3,0,19,false
8265,Josephine (Chris Rea song),https://en.wikipedia.org/wiki/Josephine_(Chris_Rea_song),74.42,8704,6,10,0,17,false
8266,"Silverwood, Queensland","https://en.wikipedia.org/wiki/Silverwood,_Queensland",74.43,7996,6,16,0,13,false
8267,Alys Williams (water polo),https://en.wikipedia.org/wiki/Alys_Williams_(water_polo),74.44,10447,4,18,0,16,false
8268,Louisville–Vanderbilt baseball rivalry,https://en.wikipedia.org/wiki/Louisville%E2%80%93Vanderbilt_baseball_rivalry,74.44,11701,4,7,2,9,false
8269,Pichincha (volcano),https://en.wikipedia.org/wiki/Pichincha_(volcano),74.45,7205,5,11,1,13,false
8270,Russell Collection,https://en.wikipedia.org/wiki/Russell_Collection,74.45,13177,3,6,1,25,false
8271,George Shinn,https://en.wikipedia.org/wiki/George_Shinn,74.46,11863,8,3,0,14,false
8272,John T. Struble,https://en.wikipedia.org/wiki/John_T._Struble,74.46,12882,5,0,2,11,false
8273,2007 in British music,https://en.wikipedia.org/wiki/2007_in_British_music,74.47,13391,8,0,0,18,false
8274,Tomorrow (Amanda Lear song),https://en.wikipedia.org/wiki/Tomorrow_(Amanda_Lear_song),74.47,8252,6,7,1,10,false
8275,"Carmen, Surigao del Sur","https://en.wikipedia.org/wiki/Carmen,_Surigao_del_Sur",74.49,9650,4,37,0,18,false
8276,Robert W. Clower,https://en.wikipedia.org/wiki/Robert_W._Clower,74.5,19664,4,6,0,15,false
8277,Eplontersen,https://en.wikipedia.org/wiki/Eplontersen,74.51,19682,4,6,0,15,false
8278,Nicole Myers,https://en.wikipedia.org/wiki/Nicole_Myers,74.51,17863,5,0,0,26,false
8279,Pyotr Nesterov,https://en.wikipedia.org/wiki/Pyotr_Nesterov,74.52,8795,5,8,5,8,false
8280,Ted Reeves,https://en.wikipedia.org/wiki/Ted_Reeves,74.53,9921,5,10,0,19,false
8281,Dontae Morris,https://en.wikipedia.org/wiki/Dontae_Morris,74.53,11960,5,9,0,13,false
8282,Pampero Firpo,https://en.wikipedia.org/wiki/Pampero_Firpo,74.54,13453,5,9,0,10,false
8283,Nikos Gatsos,https://en.wikipedia.org/wiki/Nikos_Gatsos,74.55,14652,6,3,0,13,false
8284,Alex Hernández (tennis),https://en.wikipedia.org/wiki/Alex_Hern%C3%A1ndez_(tennis),74.56,11534,4,15,0,14,false
8285,Israel in the Eurovision Song Contest 2012,https://en.wikipedia.org/wiki/Israel_in_the_Eurovision_Song_Contest_2012,74.59,15942,4,7,0,19,false
8286,Courthouse station (MBTA),https://en.wikipedia.org/wiki/Courthouse_station_(MBTA),74.6,9456,3,20,2,12,false
8287,Gales Brewery,https://en.wikipedia.org/wiki/Gales_Brewery,74.61,10908,5,8,2,6,false
8288,Chicken Soup (TV series),https://en.wikipedia.org/wiki/Chicken_Soup_(TV_series),74.62,10142,5,17,0,10,false
8289,Drifter (oceanography),https://en.wikipedia.org/wiki/Drifter_(oceanography),74.64,13416,4,0,3,19,false
8290,2015 Arizona Rattlers season,https://en.wikipedia.org/wiki/2015_Arizona_Rattlers_season,74.64,16468,4,7,0,18,false
8291,Charles W. Davidson College of Engineering,https://en.wikipedia.org/wiki/Charles_W._Davidson_College_of_Engineering,74.64,11003,5,10,0,14,false
8292,India–United Kingdom bus routes,https://en.wikipedia.org/wiki/India%E2%80%93United_Kingdom_bus_routes,74.65,11991,5,0,4,12,false
8293,2008 Portuguese motorcycle Grand Prix,https://en.wikipedia.org/wiki/2008_Portuguese_motorcycle_Grand_Prix,74.68,14339,5,27,0,5,false
8294,Residual income valuation,https://en.wikipedia.org/wiki/Residual_income_valuation,74.68,16242,6,0,0,19,false
8295,Lindis Percy,https://en.wikipedia.org/wiki/Lindis_Percy,74.68,13043,5,5,0,23,false
8296,Herbert D. G. Maschner,https://en.wikipedia.org/wiki/Herbert_D._G._Maschner,74.69,23450,5,0,0,16,false
8297,Discrimination against autistic people,https://en.wikipedia.org/wiki/Discrimination_against_autistic_people,74.7,18955,5,0,0,24,false
8298,Sayed Mohamed Adnan,https://en.wikipedia.org/wiki/Sayed_Mohamed_Adnan,74.71,11110,4,19,0,14,false
8299,Munawwar Sultan Nadwi,https://en.wikipedia.org/wiki/Munawwar_Sultan_Nadwi,74.71,14547,4,6,0,36,false
8300,2021 Ringsted municipal election,https://en.wikipedia.org/wiki/2021_Ringsted_municipal_election,74.73,17036,5,32,0,4,false
8301,Sirius (synchrotron light source),https://en.wikipedia.org/wiki/Sirius_(synchrotron_light_source),74.73,8967,4,8,1,21,false
8302,Reserved sacrament,https://en.wikipedia.org/wiki/Reserved_sacrament,74.73,17690,6,0,3,5,false
8303,Ravage 2099,https://en.wikipedia.org/wiki/Ravage_2099,74.74,11505,5,8,0,18,false
8304,James Earl Rudder High School,https://en.wikipedia.org/wiki/James_Earl_Rudder_High_School,74.75,8420,6,14,0,13,false
8305,Live at Birdland (Carol Sloane album),https://en.wikipedia.org/wiki/Live_at_Birdland_(Carol_Sloane_album),74.76,10567,7,7,0,13,false
8306,2012–13 Genoa CFC season,https://en.wikipedia.org/wiki/2012%E2%80%9313_Genoa_CFC_season,74.76,34316,5,7,0,5,false
8307,"Richland School District (Cambria County, Pennsylvania)","https://en.wikipedia.org/wiki/Richland_School_District_(Cambria_County,_Pennsylvania)",74.77,12888,3,7,1,24,false
8308,Timeline of LGBTQ Mormon history in the early 20th century,https://en.wikipedia.org/wiki/Timeline_of_LGBTQ_Mormon_history_in_the_early_20th_century,74.77,30826,2,0,3,52,false
8309,"Auberge de France, Birgu","https://en.wikipedia.org/wiki/Auberge_de_France,_Birgu",74.78,11553,3,12,1,13,false
8310,Marston's plc,https://en.wikipedia.org/wiki/Marston%27s_plc,74.83,14523,3,13,0,27,false
8311,Ass Burgers,https://en.wikipedia.org/wiki/Ass_Burgers,74.85,14396,4,6,1,9,false
8312,Odolanów,https://en.wikipedia.org/wiki/Odolan%C3%B3w,74.85,10059,3,18,1,14,false
8313,Single Bullet Theory (metal band),https://en.wikipedia.org/wiki/Single_Bullet_Theory_(metal_band),74.86,18838,4,6,0,18,false
8314,Fisayo Adarabioyo,https://en.wikipedia.org/wiki/Fisayo_Adarabioyo,74.86,10767,4,19,0,16,false
8315,Eric C. Conn,https://en.wikipedia.org/wiki/Eric_C._Conn,74.88,12841,6,4,0,18,false
8316,"Inveravon, Moray","https://en.wikipedia.org/wiki/Inveravon,_Moray",74.89,9576,5,0,4,26,false
8317,CN Bala Subdivision,https://en.wikipedia.org/wiki/CN_Bala_Subdivision,74.9,19799,3,11,0,18,false
8318,"O'Connor, Ontario","https://en.wikipedia.org/wiki/O%27Connor,_Ontario",74.91,8416,4,20,1,10,false
8319,Mary Wings,https://en.wikipedia.org/wiki/Mary_Wings,74.93,14649,4,0,1,23,false
8320,Albert Lewis (American football),https://en.wikipedia.org/wiki/Albert_Lewis_(American_football),74.94,10852,5,18,0,9,false
8321,Glenwood School (Alabama),https://en.wikipedia.org/wiki/Glenwood_School_(Alabama),74.94,13089,5,11,0,9,false
8322,International Day in Support of Victims of Torture,https://en.wikipedia.org/wiki/International_Day_in_Support_of_Victims_of_Torture,74.95,14701,4,6,4,7,false
8323,"Curryville, Missouri","https://en.wikipedia.org/wiki/Curryville,_Missouri",74.96,9737,5,17,0,12,false
8324,Angela Russo-Otstot,https://en.wikipedia.org/wiki/Angela_Russo-Otstot,74.96,16599,4,6,0,25,false
8325,Kemmangundi,https://en.wikipedia.org/wiki/Kemmangundi,74.96,8481,6,12,3,5,false
8326,Kaimakli,https://en.wikipedia.org/wiki/Kaimakli,74.97,8905,5,8,3,9,false
8327,Jessica Sabogal,https://en.wikipedia.org/wiki/Jessica_Sabogal,74.97,27165,4,0,0,40,false
8328,Carmen Reece,https://en.wikipedia.org/wiki/Carmen_Reece,74.97,12036,5,7,0,21,false
8329,BL 8-inch Mk VIII naval gun,https://en.wikipedia.org/wiki/BL_8-inch_Mk_VIII_naval_gun,74.98,7746,7,12,4,5,false
